qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank
Os01g0137950	CC	0016021	integral component of membrane	0.574687154824	0.414773394936	1
Os01g0137950	MF	0030247	polysaccharide binding	5.13656658705	0.633781203987	2
Os01g0137950	MF	0005524	ATP binding	2.90602136935	0.55222326107	8
Os01g0137950	BP	0018212	peptidyl-tyrosine modification	0.0199991866243	0.325233963367	20
Os01g0138300	MF	0004674	protein serine/threonine kinase activity	6.5687650593	0.676841823094	1
Os01g0138300	BP	0006468	protein phosphorylation	5.28740166691	0.638577972977	1
Os01g0138300	CC	0016021	integral component of membrane	0.813918683627	0.435695725746	1
Os01g0138300	MF	0005524	ATP binding	3.01987590422	0.557025512947	7
Os01g0138300	MF	0030247	polysaccharide binding	1.00678754767	0.450391942602	23
Os01g0138400	MF	0030247	polysaccharide binding	10.5610669927	0.776567987737	1
Os01g0138400	BP	0006468	protein phosphorylation	5.2857323269	0.638525262791	1
Os01g0138400	CC	0016021	integral component of membrane	0.440689839263	0.401090256296	1
Os01g0138400	MF	0004672	protein kinase activity	5.37081177827	0.641201173183	3
Os01g0138400	MF	0005524	ATP binding	3.01892246811	0.55698567766	9
Os01g0138500	MF	0016301	kinase activity	4.32753525072	0.606755622017	1
Os01g0138500	BP	0016310	phosphorylation	3.91151024096	0.591869857176	1
Os01g0138800	BP	0006541	glutamine metabolic process	6.51517795803	0.675320773158	1
Os01g0138800	MF	0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	6.45805001007	0.6736923125	1
Os01g0138800	MF	0016740	transferase activity	0.398456935863	0.396355242715	5
Os01g0138800	MF	0003922	GMP synthase (glutamine-hydrolyzing) activity	0.134394122251	0.357930035273	7
Os01g0138800	MF	0030247	polysaccharide binding	0.117408194642	0.354452604595	8
Os01g0138800	BP	0006177	GMP biosynthetic process	0.119964299868	0.354991272928	16
Os01g0138800	BP	2000032	regulation of secondary shoot formation	0.104860393525	0.35171888845	18
Os01g0138900	MF	0016855	racemase and epimerase activity, acting on amino acids and derivatives	8.97152000012	0.739610237892	1
Os01g0138900	CC	0032040	small-subunit processome	0.294055890434	0.383437488532	1
Os01g0138900	BP	0006518	peptide metabolic process	0.016918741778	0.323586463662	1
Os01g0138900	CC	0005730	nucleolus	0.199607608088	0.369571682463	3
Os01g0138900	MF	0046872	metal ion binding	2.46752714209	0.532785452052	4
Os01g0138900	MF	0016829	lyase activity	0.0476528233201	0.336396472677	9
Os01g0138900	MF	0016740	transferase activity	0.0116032684576	0.320340721627	11
Os01g0138900	CC	0016021	integral component of membrane	0.00423590120482	0.314150167963	18
Os01g0139000	BP	0009617	response to bacterium	9.94744016345	0.762654450643	1
Os01g0139000	CC	0005789	endoplasmic reticulum membrane	7.28364828029	0.696569172096	1
Os01g0139000	MF	0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	0.0161525937008	0.323153882494	1
Os01g0139000	MF	0004497	monooxygenase activity	0.0156919407951	0.322888837661	2
Os01g0139000	MF	0005506	iron ion binding	0.0149258812585	0.322439305274	3
Os01g0139000	MF	0020037	heme binding	0.0125806129786	0.320986115763	4
Os01g0139000	MF	0003735	structural constituent of ribosome	0.0115971091211	0.320336569812	6
Os01g0139000	BP	0006412	translation	0.0106406744438	0.319677909231	8
Os01g0139000	MF	0016740	transferase activity	0.00834912750244	0.31796744094	9
Os01g0139000	CC	0016021	integral component of membrane	0.894997921009	0.442065486817	14
Os01g0139000	CC	0005840	ribosome	0.00940369962272	0.318780432355	18
Os01g0139000	BP	0016310	phosphorylation	0.00668663763961	0.316573274562	20
Os01g0139600	MF	0042577	lipid phosphatase activity	12.7346972793	0.822856474559	1
Os01g0139600	BP	0006644	phospholipid metabolic process	6.28198446457	0.668627643558	1
Os01g0139600	CC	0016021	integral component of membrane	0.887262086039	0.441470545259	1
Os01g0139600	BP	0016311	dephosphorylation	6.1961654098	0.666133262417	2
Os01g0139600	CC	0005886	plasma membrane	0.0283021512833	0.329127349172	4
Os01g0139600	MF	0008195	phosphatidate phosphatase activity	1.39628437389	0.476274821306	6
Os01g0139600	MF	0000810	diacylglycerol diphosphate phosphatase activity	0.243835579823	0.376399339487	8
Os01g0140100	MF	0004190	aspartic-type endopeptidase activity	7.8158838879	0.710634222065	1
Os01g0140100	BP	0006508	proteolysis	4.21295699607	0.602730100605	1
Os01g0140100	CC	0016021	integral component of membrane	0.0259327808582	0.328082511759	1
Os01g0140100	BP	0030163	protein catabolic process	0.0979067137478	0.350133150476	9
Os01g0140400	CC	0005802	trans-Golgi network	6.53741770133	0.675952796479	1
Os01g0140400	CC	0005773	vacuole	4.88814566568	0.625724875353	2
Os01g0140400	CC	0005768	endosome	4.87555010638	0.625311007164	3
Os01g0140400	CC	0005886	plasma membrane	1.52844325896	0.484211087029	13
Os01g0140400	CC	0016021	integral component of membrane	0.900367746202	0.44247695456	18
Os01g0140700	MF	0003700	DNA-binding transcription factor activity	4.73346284192	0.620604711004	1
Os01g0140700	CC	0005634	nucleus	4.11319158424	0.599180190672	1
Os01g0140700	BP	0006355	regulation of transcription, DNA-templated	3.49873325861	0.576295164244	1
Os01g0140700	MF	0003677	DNA binding	3.22813078612	0.565580835803	3
Os01g0140700	CC	0016021	integral component of membrane	0.0453209891058	0.335611231392	7
Os01g0141000	MF	0003700	DNA-binding transcription factor activity	4.73369729189	0.620612534339	1
Os01g0141000	CC	0005634	nucleus	4.11339531197	0.599187483432	1
Os01g0141000	BP	0006355	regulation of transcription, DNA-templated	3.49890655202	0.57630189026	1
Os01g0141000	MF	0003677	DNA binding	3.2282906765	0.565587296479	3
Os01g0141000	CC	0016021	integral component of membrane	0.0315519575191	0.330491688244	7
Os01g0141000	MF	0001067	transcription regulatory region nucleic acid binding	0.502135251648	0.407590901424	9
Os01g0141000	MF	0005515	protein binding	0.274312039	0.380748219511	13
Os01g0141000	BP	0009873	ethylene-activated signaling pathway	1.59195823048	0.487902944986	19
Os01g0141000	BP	0071456	cellular response to hypoxia	0.754940465053	0.430860374216	30
Os01g0141000	BP	0006952	defense response	0.53706052463	0.411108968246	40
Os01g0141000	BP	0048573	photoperiodism, flowering	0.432722614234	0.400214963146	44
Os01g0141000	BP	1903507	negative regulation of nucleic acid-templated transcription	0.205745971646	0.370561601484	60
Os01g0141000	BP	2000113	negative regulation of cellular macromolecule biosynthetic process	0.194819327491	0.368788873249	66
Os01g0141100	MF	0005524	ATP binding	3.02275123457	0.557145608376	1
Os01g0141100	BP	0007033	vacuole organization	1.706911116	0.494402069928	1
Os01g0141100	CC	0016020	membrane	0.671363297462	0.423672178491	1
Os01g0141100	BP	0016197	endosomal transport	1.56071569181	0.486096337777	2
Os01g0141100	CC	0005634	nucleus	0.610712869574	0.418171070576	2
Os01g0141100	CC	0009507	chloroplast	0.173337004089	0.365152220726	8
Os01g0141300	MF	0005524	ATP binding	3.02259728738	0.557139179831	1
Os01g0141300	CC	0009536	plastid	0.95074891303	0.446279226454	1
Os01g0141300	BP	0007033	vacuole organization	0.78303381676	0.433186315536	1
Os01g0141300	BP	0016197	endosomal transport	0.715967664386	0.427560794833	2
Os01g0141300	CC	0016020	membrane	0.633697009092	0.420286588282	5
Os01g0141300	CC	0005634	nucleus	0.280160357927	0.381554616209	10
Os01g0141450	CC	0016021	integral component of membrane	0.891281029393	0.44177995329	1
Os01g0141700	CC	0080008	Cul4-RING E3 ubiquitin ligase complex	13.5188499174	0.838571195667	1
Os01g0141700	MF	0003684	damaged DNA binding	8.72237439871	0.733528833386	1
Os01g0141700	BP	0006281	DNA repair	5.50106535264	0.645257162415	1
Os01g0141700	BP	0009411	response to UV	3.62648089558	0.581209026581	6
Os01g0141700	CC	0005634	nucleus	4.11362721692	0.599195784621	7
Os01g0141700	MF	0008270	zinc ion binding	0.102000508366	0.351073276765	7
Os01g0141700	MF	0005515	protein binding	0.0991460235228	0.350419794179	10
Os01g0141700	BP	0016567	protein ubiquitination	0.146655440047	0.360305238141	27
Os01g0142100	MF	0008237	metallopeptidase activity	6.38264987303	0.671531926881	1
Os01g0142100	BP	0006508	proteolysis	4.21292676363	0.602729031262	1
Os01g0142100	CC	0009535	chloroplast thylakoid membrane	1.44563316705	0.479280473954	1
Os01g0142100	MF	0018024	histone-lysine N-methyltransferase activity	0.260438305727	0.378800143166	6
Os01g0142100	BP	0034968	histone lysine methylation	0.248665810564	0.377106016537	9
Os01g0142100	CC	0016021	integral component of membrane	0.900526117927	0.442489071284	13
Os01g0142100	CC	0031969	chloroplast membrane	0.845533238503	0.438215583692	16
Os01g0142300	MF	0046510	UDP-sulfoquinovose:DAG sulfoquinovosyltransferase activity	3.71427561077	0.584536061423	1
Os01g0142300	BP	0046506	sulfolipid biosynthetic process	3.39742341918	0.57233410441	1
Os01g0142300	CC	0009941	chloroplast envelope	1.93626255428	0.506745294136	1
Os01g0142300	BP	0009247	glycolipid biosynthetic process	1.5070831548	0.482952333606	3
Os01g0142500	CC	0005634	nucleus	4.06056448489	0.597290231309	1
Os01g0142500	MF	0003677	DNA binding	3.22841443259	0.565592296971	1
Os01g0142500	BP	0048262	determination of dorsal/ventral asymmetry	0.196994669739	0.369145686449	1
Os01g0142500	BP	0009908	flower development	0.162379539693	0.363210292518	3
Os01g0142500	CC	0016021	integral component of membrane	0.00598657322801	0.315934552186	8
Os01g0143100	BP	0055085	transmembrane transport	2.77632243555	0.546636596987	1
Os01g0143100	CC	0016021	integral component of membrane	0.90049871948	0.442486975156	1
Os01g0143100	MF	0003677	DNA binding	0.0779049674944	0.345227441887	1
Os01g0143100	MF	0046872	metal ion binding	0.0625611756499	0.341017761064	2
Os01g0143300	CC	0005759	mitochondrial matrix	9.43696299288	0.75074917695	1
Os01g0143700	CC	0005759	mitochondrial matrix	9.43348629172	0.750667004192	1
Os01g0143800	CC	0005759	mitochondrial matrix	9.42631192584	0.750497388266	1
Os01g0144000	BP	0045488	pectin metabolic process	11.0689038248	0.787779850641	1
Os01g0144000	MF	0008168	methyltransferase activity	5.20842365647	0.636075020613	1
Os01g0144000	CC	0016021	integral component of membrane	0.899798649252	0.442433405222	1
Os01g0144100	CC	0009534	chloroplast thylakoid	7.55849984551	0.703894381953	1
Os01g0144100	MF	0005515	protein binding	0.44691202462	0.401768347527	1
Os01g0144100	CC	0031978	plastid thylakoid lumen	5.5697663527	0.647377117422	8
Os01g0144100	CC	0055035	plastid thylakoid membrane	2.58131326985	0.53798508508	13
Os01g0144100	CC	0005829	cytosol	0.585400280101	0.41579463318	25
Os01g0144340	CC	0005634	nucleus	4.01101984773	0.595499745341	1
Os01g0144340	BP	0043044	ATP-dependent chromatin remodeling	1.87469458491	0.503507094746	1
Os01g0144340	MF	0097027	ubiquitin-protein transferase activator activity	0.340749495155	0.389458688265	1
Os01g0144340	MF	0010997	anaphase-promoting complex binding	0.339995055848	0.389364805925	2
Os01g0144340	BP	0051171	regulation of nitrogen compound metabolic process	0.6035222706	0.417501082317	7
Os01g0144340	CC	0033202	DNA helicase complex	1.62406786965	0.489741313924	8
Os01g0144340	BP	0080090	regulation of primary metabolic process	0.602480214183	0.417403657682	8
Os01g0144340	BP	0031323	regulation of cellular metabolic process	0.59699271955	0.416889221345	9
Os01g0144340	BP	0060255	regulation of macromolecule metabolic process	0.592304799205	0.416447866977	10
Os01g0144340	CC	0000785	chromatin	1.33377439337	0.472390246843	11
Os01g0144340	CC	0070013	intracellular organelle lumen	0.978580323369	0.448336513815	16
Os01g0144340	BP	0009889	regulation of biosynthetic process	0.532551214137	0.410661306852	21
Os01g0144340	CC	0005737	cytoplasm	0.323515384757	0.387287455448	24
Os01g0144340	BP	1904666	regulation of ubiquitin protein ligase activity	0.322021965997	0.387096613947	28
Os01g0144340	BP	0051347	positive regulation of transferase activity	0.270270181782	0.380185873204	34
Os01g0144340	BP	0016567	protein ubiquitination	0.193319217625	0.368541654098	42
Os01g0144340	BP	0009893	positive regulation of metabolic process	0.179040284895	0.366138696992	48
Os01g0144340	BP	0016539	intein-mediated protein splicing	0.166144087061	0.363884646939	51
Os01g0144340	BP	0048522	positive regulation of cellular process	0.165652948084	0.363797104249	53
Os01g0144500	BP	0006511	ubiquitin-dependent protein catabolic process	8.28043158417	0.722523731143	1
Os01g0144500	CC	0034098	VCP-NPL4-UFD1 AAA ATPase complex	1.73956859001	0.496208209134	1
Os01g0144500	MF	0031593	polyubiquitin modification-dependent protein binding	1.42331640186	0.477927701691	1
Os01g0144500	MF	0009982	pseudouridine synthase activity	0.257668371233	0.378405037667	4
Os01g0144500	MF	0003723	RNA binding	0.10757022755	0.352322551488	8
Os01g0144500	BP	0071712	ER-associated misfolded protein catabolic process	1.69222631474	0.493584290196	17
Os01g0144500	BP	0031119	tRNA pseudouridine synthesis	0.30540354469	0.384942352588	46
Os01g0144600	BP	0000460	maturation of 5.8S rRNA	12.2422490124	0.81273919693	1
Os01g0144700	CC	0016021	integral component of membrane	0.894884541131	0.442056785693	1
Os01g0147001	MF	0015018	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity	14.431448184	0.847426332629	1
Os01g0147001	CC	0000139	Golgi membrane	8.17096149697	0.719752656996	1
Os01g0147001	BP	0071555	cell wall organization	6.74508462307	0.681803286795	1
Os01g0147001	BP	0010417	glucuronoxylan biosynthetic process	2.87279408206	0.550804109157	6
Os01g0147001	MF	0042285	xylosyltransferase activity	2.3382194928	0.526728770873	6
Os01g0147001	BP	0009834	plant-type secondary cell wall biogenesis	2.46322989333	0.532586757778	8
Os01g0147001	MF	0005509	calcium ion binding	0.0341747732192	0.331542282145	10
Os01g0147001	MF	0005525	GTP binding	0.0285037074504	0.329214175579	11
Os01g0147001	CC	0016021	integral component of membrane	0.284126210958	0.382096668343	15
Os01g0147001	CC	0005886	plasma membrane	0.0124629738347	0.320909792592	18
Os01g0147200	BP	0009742	brassinosteroid mediated signaling pathway	13.8527604435	0.843893790996	1
Os01g0147200	CC	0005634	nucleus	3.93909387713	0.592880626995	1
Os01g0147200	CC	0016021	integral component of membrane	0.012820457529	0.321140627084	8
Os01g0147200	BP	0032784	regulation of DNA-templated transcription, elongation	9.10974788987	0.742947851281	13
Os01g0147300	MF	0004252	serine-type endopeptidase activity	6.99657890253	0.688769203224	1
Os01g0147300	BP	0006508	proteolysis	4.2129986978	0.602731575619	1
Os01g0147300	CC	0016021	integral component of membrane	0.900541494078	0.442490247628	1
Os01g0147300	CC	0005794	Golgi apparatus	0.293473931367	0.383359536192	4
Os01g0147300	MF	0004650	polygalacturonase activity	0.0288104098563	0.329345710041	9
Os01g0147300	BP	0051604	protein maturation	0.0188943935191	0.324658738796	11
Os01g0147300	CC	0009506	plasmodesma	0.0464947223728	0.336008945871	12
Os01g0147300	BP	0044267	cellular protein metabolic process	0.0130895755205	0.321312285944	12
Os01g0147300	MF	0004672	protein kinase activity	0.0128890899958	0.321184574606	12
Os01g0147300	BP	0005975	carbohydrate metabolic process	0.010038119705	0.319247648582	14
Os01g0147300	BP	0036211	protein modification process	0.00980341486945	0.319076570795	16
Os01g0147300	MF	0005524	ATP binding	0.00724493149048	0.317059012113	16
Os01g0147300	BP	0016310	phosphorylation	0.0094063430356	0.318782411245	17
Os01g0147300	CC	0005618	cell wall	0.0214425381833	0.325962029306	18
Os01g0147300	BP	0006518	peptide metabolic process	0.00838853046552	0.317998711342	20
Os01g0147400	BP	0031047	gene silencing by RNA	5.64329863722	0.649631719186	1
Os01g0147400	CC	0016021	integral component of membrane	0.364987330704	0.392421391306	1
Os01g0147700	BP	0031047	gene silencing by RNA	9.25222788487	0.746361737743	1
Os01g0147700	MF	0003677	DNA binding	0.0218171923244	0.326146975042	1
Os01g0147700	CC	0016021	integral component of membrane	0.0205157509044	0.32549746131	1
Os01g0147700	MF	0046872	metal ion binding	0.0175201818972	0.323919227241	2
Os01g0147900	MF	0004807	triose-phosphate isomerase activity	11.1004556803	0.788467869051	1
Os01g0147900	BP	0006096	glycolytic process	7.55135751745	0.703705730027	1
Os01g0147900	CC	0005829	cytosol	1.72199870819	0.495238625073	1
Os01g0147900	BP	0046166	glyceraldehyde-3-phosphate biosynthetic process	4.49475816287	0.612536265145	21
Os01g0147900	BP	0019563	glycerol catabolic process	2.77390580346	0.546531277982	35
Os01g0147900	BP	0006094	gluconeogenesis	2.1307051408	0.516647497536	47
Os01g0148000	BP	0071596	ubiquitin-dependent protein catabolic process via the N-end rule pathway	12.3471181152	0.814910530182	1
Os01g0148000	MF	0061630	ubiquitin protein ligase activity	9.63156478117	0.755324750257	1
Os01g0148000	CC	0000151	ubiquitin ligase complex	1.17152996259	0.461860469147	1
Os01g0148000	MF	0008270	zinc ion binding	5.17161435319	0.634901987082	5
Os01g0148000	CC	0005737	cytoplasm	0.255755777487	0.378130983154	6
Os01g0148000	BP	0016567	protein ubiquitination	7.74655080148	0.708829732152	9
Os01g0148000	CC	0048475	coated membrane	0.0462329325571	0.335920678507	9
